time,q,dq,q_des,dq_des,tau_des,position_error,velocity_error,tau_cmd,tau_applied,integral_error,is_saturated
2.33,1.1055183244721178,2.407131894637409e-05,1.1055,0.0,,-1.8324472117914326e-05,-2.407131894637409e-05,-0.0047280256120622735,-0.0047280256120622735,0.0,False
2.332,1.1055183631996548,1.4673714957017885e-05,1.1055,0.0,,-1.8363199654869433e-05,-1.4673714957017885e-05,-0.0047072452305105305,-0.0047072452305105305,0.0,False
2.334,1.1055183832767776,5.4206357446139e-06,1.1055,0.0,,-1.8383276777722557e-05,-5.4206357446139e-06,-0.004682203219876144,-0.004682203219876144,0.0,False
2.336,1.1055183849991723,-3.68129463795658e-06,1.1055,0.0,,-1.838499917239389e-05,3.68129463795658e-06,-0.00465299618099794,-0.00465299618099794,0.0,False
2.338,1.1055183686755123,-1.2625712267185711e-05,1.1055,0.0,,-1.8368675512414612e-05,1.2625712267185711e-05,-0.004619723162958921,-0.004619723162958921,0.0,False
2.34,1.1055183346269364,-2.1406515186969584e-05,1.1055,0.0,,-1.8334626936455933e-05,2.1406515186969584e-05,-0.00458248552452887,-0.00458248552452887,0.0,False
2.342,1.1055182831865231,-3.001786495865491e-05,1.1055,0.0,,-1.8283186523193606e-05,3.001786495865491e-05,-0.004541386795868823,-0.004541386795868823,0.0,False
2.344,1.105518214698763,-3.84541879268066e-05,1.1055,0.0,,-1.8214698763063808e-05,3.84541879268066e-05,-0.004496532540372602,-0.004496532540372602,0.0,False
2.346,1.1055181295190275,-4.671017620411904e-05,1.1055,0.0,,-1.8129519027576535e-05,4.671017620411904e-05,-0.004448030216803339,-0.004448030216803339,0.0,False
2.348,1.1055180280130366,-5.478078837916062e-05,1.1055,0.0,,-1.8028013036630597e-05,5.478078837916062e-05,-0.004395989041825611,-0.004395989041825611,0.0,False
2.35,1.105517910556326,-6.266124995079448e-05,1.1055,0.0,,-1.7910556326050653e-05,6.266124995079448e-05,-0.004340519853484126,-0.004340519853484126,0.0,False
2.352,1.1055177775337128,-7.034705349413964e-05,1.1055,0.0,,-1.7777533712903804e-05,7.034705349413964e-05,-0.004281734974993321,-0.004281734974993321,0.0,False
2.354,1.1055176293387612,-7.783395856165522e-05,1.1055,0.0,,-1.762933876126027e-05,7.783395856165522e-05,-0.004219748079502337,-0.004219748079502337,0.0,False
2.356,1.1055174663732494,-8.511799132417367e-05,1.1055,0.0,,-1.7466373249508393e-05,8.511799132417367e-05,-0.004154674056101334,-0.004154674056101334,0.0,False
2.358,1.105517289046637,-9.219544395716908e-05,1.1055,0.0,,-1.728904663700348e-05,9.219544395716908e-05,-0.004086628876488531,-0.004086628876488531,0.0,False
2.36,1.105517097775533,-9.90628737763665e-05,1.1055,0.0,,-1.7097775533159165e-05,9.90628737763665e-05,-0.004015729463073365,-0.004015729463073365,0.0,False
2.362,1.105516892983168,-0.00010571710212825022,1.1055,0.0,,-1.6892983168093068e-05,0.00010571710212825022,-0.003942093558272318,-0.003942093558272318,0.0,False
2.364,1.105516675098866,-0.00011215521304049681,1.1055,0.0,,-1.6675098866159033e-05,0.00011215521304049681,-0.003865839595319073,-0.003865839595319073,0.0,False
2.366,1.1055164445575218,-0.0001183745516379241,1.1055,0.0,,-1.6444557521921865e-05,0.0001183745516379241,-0.0037870865704581202,-0.0037870865704581202,0.0,False
2.368,1.1055162017990803,-0.00012437272232923273,1.1055,0.0,,-1.620179908035091e-05,0.00012437272232923273,-0.003705953916955357,-0.003705953916955357,0.0,False
2.37,1.1055159472680192,-0.000130147586770595,1.1055,0.0,,-1.5947268019234073e-05,0.000130147586770595,-0.0036225613803988776,-0.0036225613803988776,0.0,False
2.372,1.1055156814128382,-0.00013569726161106156,1.1055,0.0,,-1.5681412838253195e-05,0.00013569726161106156,-0.0035370288964006098,-0.0035370288964006098,0.0,False
2.374,1.1055154046855502,-0.000141020116026846,1.1055,0.0,,-1.540468555027985e-05,0.000141020116026846,-0.0034494764695489587,-0.0034494764695489587,0.0,False
2.376,1.1055151175411797,-0.00014611476904924822,1.1055,0.0,,-1.5117541179776595e-05,0.00014611476904924822,-0.0033600240548364827,-0.0033600240548364827,0.0,False
2.378,1.1055148204372656,-0.0001509800866932886,1.1055,0.0,,-1.4820437265639086e-05,0.0001509800866932886,-0.0032687914408634448,-0.0032687914408634448,0.0,False
2.38,1.1055145138333702,-0.00015561517889269645,1.1055,0.0,,-1.4513833370255469e-05,0.00015561517889269645,-0.0031758981352496183,-0.0031758981352496183,0.0,False
2.382,1.1055141981905952,-0.00016001939624766778,1.1055,0.0,,-1.419819059522709e-05,0.00016001939624766778,-0.0030814632523461184,-0.0030814632523461184,0.0,False
2.384,1.105513873971103,-0.00016419232659191407,1.1055,0.0,,-1.3873971103084415e-05,0.00016419232659191407,-0.0029856054030570007,-0.0029856054030570007,0.0,False
2.386,1.1055135416376467,-0.00016813379138508376,1.1055,0.0,,-1.3541637646774518e-05,0.00016813379138508376,-0.002888442587201546,-0.002888442587201546,0.0,False
2.388,1.1055132016531057,-0.00017184384193740245,1.1055,0.0,,-1.3201653105809896e-05,0.00017184384193740245,-0.00279009208811324,-0.00279009208811324,0.0,False
2.39,1.1055128544800312,-0.00017532275547271477,1.1055,0.0,,-1.2854480031299076e-05,0.00017532275547271477,-0.002690670370018702,-0.002690670370018702,0.0,False
2.392,1.105512500580197,-0.0001785710310370918,1.1055,0.0,,-1.2500580196972422e-05,0.0001785710310370918,-0.002590292977440822,-0.002590292977440822,0.0,False
2.394,1.1055121404141608,-0.00018158938525862813,1.1055,0.0,,-1.2140414160866086e-05,0.00018158938525862813,-0.002489074437790926,-0.002489074437790926,0.0,False
2.396,1.1055117744408343,-0.0001843787479662402,1.1055,0.0,,-1.1774440834333433e-05,0.0001843787479662402,-0.002387128166279433,-0.002387128166279433,0.0,False
2.398,1.1055114031170594,-0.00018694025767350934,1.1055,0.0,,-1.140311705949415e-05,0.00018694025767350934,-0.002284566373407016,-0.002284566373407016,0.0,False
2.4,1.1055110268971975,-0.00018927525693405176,1.1055,0.0,,-1.1026897197563557e-05,0.00018927525693405176,-0.0021814999756349066,-0.0021814999756349066,0.0,False
2.402,1.1055106462327244,-0.00019138528757598212,1.1055,0.0,,-1.0646232724509375e-05,0.00019138528757598212,-0.0020780385083082505,-0.0020780385083082505,0.0,False
2.404,1.1055102615718382,-0.00019327208582116433,1.1055,0.0,,-1.0261571838254824e-05,0.00019327208582116433,-0.001974290041884439,-0.001974290041884439,0.0,False
